order_id,product_id,category_id,state_id,size_id,payment_method_id,customer_type_id,quantity,discount_rate,purchase_date,sales,profit,customer_rating
O10319,P1007,C01,1,3,5,2,3,0.2,09-02-2023,130.248,53.97303833,5
O10320,P1006,C01,4,2,4,2,3,0.3,30-01-2025,113.967,26.97005643,4
O10321,P1002,C04,3,3,1,3,3,0.3,08-06-2025,113.967,54.2128311,3
O10322,P1003,C02,1,5,4,2,1,0.1,17-01-2025,48.843,12.69238214,2
O10323,P1007,C01,2,4,5,3,3,0.3,08-11-2022,113.967,35.0980354,1
O10324,P1004,C03,4,5,4,1,3,0.3,01-04-2023,113.967,37.0468838,5
O10325,P1002,C04,1,4,1,2,2,0.1,16-09-2024,97.686,42.09877581,4
O10326,P1001,C01,5,4,5,1,2,0.1,20-09-2024,97.686,38.2389365,4
O10327,P1004,C03,2,1,5,3,4,0.2,20-02-2025,173.664,39.40586982,3
O10328,P1004,C03,1,2,4,3,3,0,10-08-2023,162.81,58.65680812,2
O10329,P1001,C01,2,5,5,2,1,0.3,01-05-2024,37.989,12.22052849,2
O10330,P1002,C04,2,4,4,2,4,0.1,09-08-2024,195.372,42.8342443,5
O10331,P1001,C01,3,5,3,3,4,0.2,20-08-2023,173.664,62.52832545,4
O10332,P1006,C01,2,5,5,2,4,0,11-07-2023,217.08,83.25435412,3
O10333,P1004,C03,3,4,4,2,3,0.3,12-10-2022,113.967,26.4448305,2
O10334,P1005,C02,4,3,3,1,4,0.2,29-02-2024,173.664,39.37546628,4
O10335,P1005,C02,3,2,5,3,1,0,26-02-2023,54.27,21.3611345,2
O10336,P1003,C02,5,2,3,1,2,0.3,28-08-2023,75.978,24.49554237,1
O10337,P1007,C01,1,1,5,2,2,0.2,05-08-2024,86.832,18.31127701,2
O10338,P1001,C01,4,1,1,1,3,0.3,25-12-2022,113.967,55.08695139,2
O10339,P1001,C01,4,1,1,3,1,0,02-11-2022,54.27,26.48697681,4
O10340,P1003,C02,5,2,4,1,1,0.1,26-05-2024,48.843,16.85209746,2
O10341,P1003,C02,3,3,2,1,1,0.2,14-05-2023,43.416,17.91465538,2
O10342,P1003,C02,1,2,1,2,3,0,21-12-2024,162.81,52.98570607,1
O10343,P1004,C03,3,2,2,3,1,0.3,18-01-2023,37.989,10.73992315,2
O10344,P1006,C01,2,2,3,2,2,0,16-03-2024,108.54,52.02080142,2
O10345,P1001,C01,3,2,3,2,1,0,29-04-2025,54.27,12.76917513,4
O10346,P1004,C03,4,3,2,3,1,0.1,27-06-2023,48.843,20.36430246,3
O10347,P1003,C02,1,1,4,1,3,0.2,24-03-2024,130.248,50.22307594,1
O10348,P1001,C01,3,5,5,2,4,0,29-11-2024,217.08,86.59081857,2
O10349,P1004,C03,1,1,2,1,4,0.1,12-07-2023,195.372,48.46193523,3
O10350,P1006,C01,1,1,2,3,3,0.1,12-04-2025,146.529,65.76285113,4
O10351,P1004,C03,2,5,2,2,3,0.1,27-02-2024,146.529,72.0040626,1
O10352,P1006,C01,2,2,2,1,3,0.3,01-04-2025,113.967,23.75750572,4
O10353,P1003,C02,4,3,2,1,3,0.1,02-10-2023,146.529,30.15717121,3
O10354,P1006,C01,5,3,4,2,1,0.1,11-06-2025,48.843,20.64555273,1
O10355,P1001,C01,1,1,1,3,1,0.1,08-03-2023,48.843,24.28445677,2
O10356,P1003,C02,5,5,5,1,4,0.1,23-09-2023,195.372,59.82776517,3
O10357,P1001,C01,4,4,1,3,3,0.2,26-12-2022,130.248,39.7856863,4
O10358,P1005,C02,1,2,2,2,3,0.2,23-04-2023,130.248,28.3801256,1
O10359,P1002,C04,1,1,1,1,1,0.1,07-05-2025,48.843,20.04804145,3
O10360,P1006,C01,5,3,4,1,3,0,25-04-2024,162.81,72.14904744,3
O10361,P1002,C04,3,5,3,1,2,0.3,02-11-2022,75.978,23.93955061,4
O10362,P1002,C04,2,5,1,3,1,0,01-07-2024,54.27,17.95787138,4
O10363,P1006,C01,3,1,5,1,2,0,26-10-2024,108.54,30.89905452,2
O10364,P1003,C02,5,4,4,1,1,0.1,14-03-2023,48.843,11.45181667,2
O10365,P1005,C02,2,3,3,2,1,0,03-05-2025,54.27,18.0217886,3
O10366,P1001,C01,3,1,4,1,1,0.2,10-05-2023,43.416,19.75329976,4
O10367,P1004,C03,2,4,2,3,4,0.2,17-04-2025,173.664,55.66996055,3
O10368,P1001,C01,1,5,3,2,4,0.3,21-12-2023,151.956,58.92390667,5
O10369,P1004,C03,3,2,5,2,1,0.2,30-07-2023,43.416,15.8112168,4
O10370,P1001,C01,2,3,3,1,1,0.2,19-09-2023,43.416,9.210907706,5
O10371,P1006,C01,2,3,5,2,1,0.1,30-04-2025,48.843,16.28991631,5
O10372,P1005,C02,2,4,2,1,1,0.2,28-01-2023,43.416,19.75887569,4
O10373,P1004,C03,3,1,5,2,3,0,26-03-2024,162.81,59.75980415,2
O10374,P1007,C01,4,5,4,3,3,0,13-10-2024,162.81,70.24776896,3
O10375,P1003,C02,3,4,1,1,3,0.2,20-06-2025,130.248,59.83010282,1
O10376,P1001,C01,5,2,4,3,4,0.3,22-11-2023,151.956,43.50952597,1
O10377,P1001,C01,3,2,4,1,2,0.3,04-05-2025,75.978,23.66177378,4
O10378,P1004,C03,2,2,3,3,1,0.3,22-10-2022,37.989,13.32134962,2
O10379,P1003,C02,1,4,2,3,3,0.2,31-07-2024,130.248,48.58621753,2
O10380,P1003,C02,3,5,1,2,3,0.3,19-03-2025,113.967,45.96684356,2
O10381,P1006,C01,3,3,5,1,3,0.2,15-01-2025,130.248,61.68511238,1
O10382,P1007,C01,2,1,3,2,1,0,15-05-2024,54.27,22.26259087,5
O10383,P1006,C01,1,3,2,3,1,0.3,18-10-2022,37.989,9.439568,1
O10384,P1006,C01,1,5,1,1,2,0.3,04-05-2023,75.978,20.12637326,2
O10385,P1006,C01,5,3,4,3,4,0.3,26-11-2023,151.956,31.65314638,1
O10386,P1006,C01,3,4,2,3,2,0,02-08-2024,108.54,32.90714269,1
O10387,P1006,C01,1,2,2,3,1,0.2,19-12-2022,43.416,14.49695289,3
O10388,P1005,C02,1,5,2,3,2,0,25-10-2024,108.54,44.63019954,4
O10389,P1003,C02,4,5,4,2,3,0,07-02-2024,162.81,77.65091517,5
O10390,P1006,C01,4,3,5,3,2,0.1,23-06-2024,97.686,30.73147818,3
O10391,P1003,C02,1,4,3,2,3,0.3,13-05-2023,113.967,40.29318585,4
O10392,P1003,C02,5,3,5,3,2,0.2,02-07-2023,86.832,23.64241256,2
O10393,P1002,C04,1,3,1,1,3,0.2,09-04-2024,130.248,49.03089856,3
O10394,P1005,C02,2,5,3,3,2,0.1,22-01-2025,97.686,19.96062902,4
O10395,P1006,C01,3,3,1,3,4,0.1,03-11-2024,195.372,74.38132129,3
O10396,P1001,C01,5,2,4,1,2,0,12-09-2023,108.54,43.42452142,1
O10397,P1004,C03,2,3,5,1,1,0.1,27-07-2024,48.843,11.65902372,1
O10398,P1007,C01,5,2,2,3,1,0.2,16-02-2024,43.416,16.55660794,3
O10399,P1001,C01,2,5,3,3,3,0.2,02-03-2025,130.248,31.09420979,3
O10400,P1005,C02,3,4,2,2,1,0.2,21-06-2024,43.416,21.3517159,5
O10401,P1004,C03,3,2,1,1,3,0,27-07-2024,162.81,47.57666491,2
O10402,P1005,C02,4,4,2,1,4,0.3,15-02-2025,151.956,72.70245743,1
O10403,P1003,C02,2,4,2,2,1,0.3,10-12-2022,37.989,17.30513909,3
O10404,P1004,C03,4,2,4,3,1,0,29-12-2024,54.27,15.7370786,4
O10405,P1003,C02,2,5,4,3,3,0.2,22-03-2025,130.248,53.80323428,2
O10406,P1001,C01,4,1,5,1,4,0.2,12-08-2024,173.664,75.86858814,4
O10407,P1001,C01,3,4,1,2,4,0,31-12-2022,217.08,56.34141181,2
O10408,P1004,C03,5,4,4,3,2,0,16-03-2025,108.54,23.45830961,4
O10409,P1004,C03,4,5,4,1,3,0.1,11-12-2024,146.529,63.04934879,1
O10410,P1006,C01,2,5,5,3,3,0,15-04-2023,162.81,65.91219791,3
O10411,P1005,C02,2,3,3,3,4,0.3,29-11-2024,151.956,43.42568301,3
O10412,P1006,C01,3,5,5,3,3,0,27-10-2023,162.81,41.58365032,5
O10413,P1005,C02,2,4,2,1,1,0.2,09-03-2024,43.416,8.694110871,3
O10414,P1006,C01,1,2,2,2,1,0.2,19-10-2023,43.416,18.147401,1
O10415,P1003,C02,5,1,4,2,1,0.2,17-06-2025,43.416,14.45815421,2
O10416,P1004,C03,4,3,4,3,3,0.3,09-02-2025,113.967,52.40137899,2
O10417,P1001,C01,5,2,5,2,2,0.3,24-10-2023,75.978,30.44802915,3
O10418,P1005,C02,3,1,5,3,2,0.1,27-12-2022,97.686,47.52516005,4
O10419,P1005,C02,4,1,1,1,4,0,07-10-2024,217.08,94.80935074,3
O10420,P1001,C01,4,1,2,1,3,0.1,29-01-2025,146.529,50.99744133,2
O10421,P1006,C01,1,2,5,1,4,0,24-03-2024,217.08,97.87535088,5
O10422,P1005,C02,3,3,3,3,3,0,02-01-2023,162.81,37.96485098,2
O10423,P1007,C01,2,3,1,2,2,0.3,29-07-2023,75.978,21.79864258,4
O10424,P1003,C02,1,1,5,1,1,0.2,13-04-2024,43.416,21.34674411,4
O10425,P1004,C03,1,2,4,3,3,0,08-05-2024,162.81,38.58426591,5
O10426,P1001,C01,5,1,5,2,2,0.3,11-02-2024,75.978,15.71253165,4
O10427,P1004,C03,5,5,4,2,2,0.1,05-11-2024,97.686,34.13554521,3
O10428,P1007,C01,5,3,4,2,2,0.2,16-03-2025,86.832,35.22051769,3
O10429,P1005,C02,1,4,2,3,1,0.1,29-01-2025,48.843,20.56098177,2
O10430,P1005,C02,2,1,2,3,2,0.1,09-07-2023,97.686,46.28110179,1
O10431,P1007,C01,4,5,5,3,4,0.3,04-02-2024,151.956,53.5671016,3
O10432,P1001,C01,5,3,5,1,2,0.2,15-12-2023,86.832,42.10987248,3
O10433,P1003,C02,2,2,3,3,2,0,13-03-2025,108.54,37.86405338,5
O10434,P1002,C04,3,3,1,1,3,0.1,24-07-2024,146.529,62.16279886,3
O10435,P1001,C01,5,2,1,1,3,0,05-04-2024,162.81,58.13463399,2
O10436,P1002,C04,4,2,5,1,3,0.2,22-06-2023,130.248,48.77589129,5
O10437,P1007,C01,3,1,2,3,2,0.3,07-04-2024,75.978,31.03440881,3
O10438,P1006,C01,3,1,3,1,2,0.3,27-02-2025,75.978,27.76300915,2
O10439,P1002,C04,4,3,1,3,4,0.3,25-01-2024,151.956,54.3683119,5
O10440,P1003,C02,5,5,5,3,1,0,09-12-2022,54.27,13.56166443,1
O10441,P1006,C01,1,3,2,1,2,0,03-07-2023,108.54,32.59076277,2
O10442,P1002,C04,4,4,2,1,1,0.2,06-12-2023,43.416,16.06622195,3
O10443,P1007,C01,4,2,2,1,2,0,11-01-2024,108.54,24.79351203,5
O10444,P1006,C01,4,2,4,3,1,0.3,25-12-2022,37.989,10.38154909,1
O10445,P1007,C01,3,1,2,3,3,0.1,29-03-2025,146.529,69.93608364,2
O10446,P1002,C04,2,5,5,1,2,0.1,28-05-2023,97.686,44.33735548,1
O10447,P1007,C01,1,1,3,1,4,0.1,05-10-2023,195.372,92.89931467,2
O10448,P1003,C02,5,4,5,2,1,0.3,06-03-2024,37.989,15.36050995,3
O10449,P1002,C04,5,3,2,1,3,0,13-08-2023,162.81,60.1267121,2
O10450,P1002,C04,2,3,3,2,4,0.1,26-02-2024,195.372,68.13133967,3
O10451,P1002,C04,4,5,1,2,3,0,02-09-2023,162.81,39.81947398,2
O10452,P1001,C01,1,1,1,3,2,0,03-09-2024,108.54,53.68530742,5
O10453,P1001,C01,5,1,5,3,4,0.3,06-07-2023,151.956,56.4537021,2
O10454,P1001,C01,5,4,3,2,1,0,09-06-2024,54.27,20.44353548,2
O10455,P1003,C02,4,3,5,2,1,0,04-10-2022,54.27,11.70914428,4
O10456,P1006,C01,2,1,3,1,4,0.3,15-09-2024,151.956,64.98989824,4
O10457,P1007,C01,1,5,3,2,1,0.2,04-03-2023,43.416,20.11368878,2
O10458,P1005,C02,2,3,5,1,3,0.1,09-08-2023,146.529,67.01092601,4
O10459,P1002,C04,2,4,3,3,4,0.1,25-09-2023,195.372,67.19960272,3
O10460,P1007,C01,1,5,2,1,1,0,20-01-2025,54.27,20.77069518,4
O10461,P1002,C04,1,2,3,3,3,0.2,27-12-2024,130.248,35.65635273,2
O10462,P1003,C02,5,4,3,2,1,0.3,07-11-2022,37.989,15.31128746,1
O10463,P1002,C04,5,5,5,2,3,0,03-12-2022,162.81,75.15496415,1
O10464,P1001,C01,1,1,1,2,2,0.3,17-01-2023,75.978,29.17078537,2
O10465,P1005,C02,3,2,4,1,3,0.1,24-12-2022,146.529,34.44740221,2
O10466,P1004,C03,5,4,3,3,1,0.3,30-03-2025,37.989,14.37283553,1
O10467,P1002,C04,3,1,4,3,3,0.1,15-05-2024,146.529,36.61930904,5
O10468,P1007,C01,1,2,3,3,1,0.3,12-03-2023,37.989,14.76028307,4
O10469,P1001,C01,5,3,5,3,4,0.3,15-02-2024,151.956,63.15052984,5
O10470,P1004,C03,2,1,5,3,4,0.2,01-10-2024,173.664,46.46227166,3
O10471,P1005,C02,1,5,3,1,2,0.3,09-11-2023,75.978,33.21983372,1
O10472,P1004,C03,4,4,5,3,3,0,22-04-2025,162.81,70.08169282,1
O10473,P1001,C01,3,2,5,2,2,0.2,26-02-2025,86.832,42.11839549,5
O10474,P1006,C01,1,1,3,3,4,0,01-11-2022,217.08,96.3067359,3
O10475,P1006,C01,1,3,1,2,3,0.3,19-07-2024,113.967,44.03176381,5
O10476,P1004,C03,5,4,3,1,3,0.3,16-08-2024,113.967,43.32206947,3
O10477,P1003,C02,5,4,1,1,2,0.2,13-01-2025,86.832,32.45880659,2
O10478,P1007,C01,5,1,5,2,2,0.1,06-02-2024,97.686,34.78521446,2
O10479,P1007,C01,4,3,1,3,3,0.2,05-09-2024,130.248,42.77693584,1
O10480,P1004,C03,5,2,5,1,3,0.1,05-08-2023,146.529,64.93744634,2
O10481,P1002,C04,1,1,1,1,3,0.1,13-06-2024,146.529,46.27631184,5
O10482,P1002,C04,5,2,1,1,2,0.3,31-12-2023,75.978,30.31777667,3
O10483,P1007,C01,2,4,3,3,1,0,20-05-2024,54.27,15.18457122,1
O10484,P1007,C01,5,2,1,2,4,0.2,22-08-2023,173.664,57.80209391,2
O10485,P1006,C01,4,3,5,2,4,0.2,21-05-2024,173.664,57.95504796,1
O10486,P1003,C02,2,5,3,3,2,0.3,22-05-2024,75.978,22.36442087,1
O10487,P1001,C01,1,3,1,1,3,0.3,29-12-2022,113.967,45.5975474,3
O10488,P1002,C04,1,2,3,3,4,0.2,24-02-2024,173.664,64.46930718,5
O10489,P1007,C01,3,1,4,3,4,0.2,27-01-2024,173.664,56.46348737,5
O10490,P1006,C01,2,4,3,2,4,0,01-06-2025,217.08,81.08661177,4
O10491,P1005,C02,3,5,4,3,4,0.3,19-12-2022,151.956,55.72572336,5
O10492,P1006,C01,2,1,4,3,3,0,27-04-2025,162.81,68.0959139,2
O10493,P1002,C04,2,1,3,1,2,0.3,07-06-2023,75.978,31.43851814,4
O10494,P1002,C04,4,3,5,1,3,0.3,28-10-2024,113.967,33.08607636,4
O10495,P1006,C01,3,2,5,2,3,0,18-08-2024,162.81,81.19589618,4
O10496,P1001,C01,4,3,5,1,4,0.1,08-08-2024,195.372,92.10087589,4
O10497,P1004,C03,2,2,2,3,4,0.1,23-08-2023,195.372,42.07473428,5
O10498,P1002,C04,1,3,4,3,3,0.1,01-03-2024,146.529,65.04342824,4
O10499,P1006,C01,2,1,3,3,3,0.3,01-12-2023,113.967,42.68790489,2
O10500,P1007,C01,4,4,5,2,3,0,04-06-2023,162.81,39.9038289,2
O10501,P1006,C01,3,2,5,1,1,0.1,07-05-2024,48.843,24.41999995,1
O10502,P1003,C02,3,5,3,3,4,0.2,07-08-2024,173.664,38.63090437,2
O10503,P1004,C03,4,5,4,1,2,0.1,19-05-2024,97.686,47.27547309,1
O10504,P1005,C02,3,1,3,1,2,0,27-04-2025,108.54,48.70616201,2
O10505,P1001,C01,5,3,2,1,2,0.3,03-05-2025,75.978,37.3256313,4
O10506,P1005,C02,1,3,2,1,1,0,22-04-2025,54.27,18.67669413,3
O10507,P1004,C03,1,1,3,2,1,0.3,01-10-2023,37.989,8.246337076,4
O10508,P1004,C03,1,5,4,2,2,0,26-02-2025,108.54,26.94928985,5
O10509,P1004,C03,3,5,5,2,2,0,12-09-2024,108.54,33.43850784,1
O10510,P1005,C02,3,3,2,3,2,0.2,07-06-2025,86.832,38.58409519,3
O10511,P1007,C01,2,2,2,3,3,0.1,20-06-2025,146.529,35.03814202,2
O10512,P1004,C03,2,4,4,3,4,0.1,11-03-2023,195.372,53.44740668,4
O10513,P1006,C01,1,2,2,2,1,0,29-05-2024,54.27,22.79045156,1
O10514,P1005,C02,5,5,2,1,1,0.1,02-01-2023,48.843,12.624609,1
O10515,P1004,C03,2,2,4,2,3,0.2,16-01-2025,130.248,30.84983776,2
O10516,P1006,C01,2,4,3,3,1,0,19-01-2023,54.27,15.76718229,1
O10517,P1007,C01,3,2,5,3,2,0.1,03-02-2025,97.686,45.90116215,2
O10518,P1003,C02,5,2,5,1,1,0.1,24-05-2024,48.843,9.999429429,2
O10519,P1007,C01,1,2,2,2,3,0.3,07-06-2025,113.967,54.38501859,4
O10520,P1004,C03,2,2,5,1,4,0.1,23-11-2023,195.372,59.3262324,1
O10521,P1005,C02,5,1,3,2,2,0.1,03-03-2025,97.686,45.60396898,5
O10522,P1002,C04,5,5,2,3,1,0.3,08-01-2024,37.989,8.675775576,5
O10523,P1004,C03,1,4,5,1,2,0,10-01-2024,108.54,42.87402667,4
O10524,P1002,C04,5,5,1,1,4,0,27-12-2022,217.08,75.22887717,4
O10525,P1006,C01,5,1,1,2,1,0.2,12-05-2023,43.416,19.37966612,2
O10526,P1003,C02,5,1,1,2,2,0.3,21-03-2024,75.978,25.53098938,5
O10527,P1001,C01,2,1,1,2,3,0,24-10-2023,162.81,35.54924251,1
O10528,P1007,C01,1,1,1,3,3,0.1,17-10-2023,146.529,33.62988234,5
O10529,P1003,C02,5,2,2,2,4,0.1,12-09-2024,195.372,93.94095788,4
O10530,P1004,C03,5,5,4,3,4,0.1,20-06-2025,195.372,75.51566372,4
O10531,P1002,C04,2,3,4,2,4,0.2,16-02-2025,173.664,72.89903993,2
O10532,P1007,C01,1,4,2,2,1,0,12-11-2022,54.27,19.29795379,1
O10533,P1002,C04,3,1,2,3,4,0.3,24-08-2023,151.956,37.97095542,4
O10534,P1005,C02,2,5,3,2,1,0,24-05-2023,54.27,15.10575408,1
O10535,P1002,C04,1,1,4,3,2,0.3,12-02-2024,75.978,30.14856747,5
O10536,P1005,C02,5,1,1,3,3,0.3,22-09-2024,113.967,43.90011702,2
O10537,P1006,C01,1,1,2,2,2,0,03-04-2025,108.54,32.96614895,5
O10538,P1007,C01,1,1,1,2,3,0.1,16-03-2023,146.529,64.72661407,4
O10539,P1007,C01,1,1,4,1,4,0.1,27-02-2025,195.372,91.66494637,4
O10540,P1001,C01,3,4,5,2,2,0.3,08-11-2022,75.978,32.4595841,1
O10541,P1004,C03,1,5,5,1,2,0.1,27-05-2025,97.686,45.20813037,4
O10542,P1005,C02,3,1,2,2,4,0.2,02-07-2024,173.664,68.49390251,1
O10543,P1001,C01,5,1,3,3,2,0.2,14-09-2023,86.832,18.99278635,3
O10544,P1002,C04,3,1,1,3,1,0.3,19-01-2025,37.989,17.62348296,4
O10545,P1002,C04,5,1,2,1,3,0.1,25-05-2025,146.529,37.29212239,5
O10546,P1001,C01,5,2,3,2,4,0.3,05-03-2023,151.956,51.60510712,5
O10547,P1007,C01,3,2,1,1,1,0.2,16-10-2022,43.416,13.46456401,1
O10548,P1002,C04,2,3,4,2,1,0.2,12-09-2024,43.416,19.49271117,3
O10549,P1006,C01,4,1,5,2,4,0.2,30-08-2023,173.664,78.94557157,4
O10550,P1006,C01,1,3,3,3,2,0,24-07-2024,108.54,48.9707404,2
O10551,P1001,C01,4,4,1,1,3,0.2,03-12-2023,130.248,39.05891834,2
O10552,P1005,C02,1,3,2,3,1,0.1,16-08-2024,48.843,13.46423331,5
O10553,P1005,C02,1,5,1,3,2,0,04-11-2023,108.54,24.30498412,4
O10554,P1001,C01,5,2,2,3,4,0.2,22-02-2025,173.664,66.08649698,2
O10555,P1005,C02,1,2,5,1,4,0.1,23-07-2023,195.372,70.60923525,1
O10556,P1007,C01,1,1,5,2,3,0.2,11-02-2023,130.248,46.77485651,4
O10557,P1007,C01,3,1,1,2,4,0.1,19-06-2024,195.372,81.86685208,5
O10558,P1005,C02,4,4,1,1,3,0.1,12-04-2023,146.529,58.8358192,3
O10559,P1006,C01,3,4,2,2,4,0.2,15-08-2024,173.664,42.71334316,1
O10560,P1005,C02,1,5,2,1,4,0.2,28-05-2025,173.664,68.92434916,1
O10561,P1007,C01,5,1,3,1,1,0,21-01-2025,54.27,12.98524636,4
O10562,P1003,C02,3,1,3,2,2,0.2,02-11-2022,86.832,35.46389822,3
O10563,P1004,C03,3,4,3,3,1,0.1,07-11-2024,48.843,19.44122601,1
O10564,P1002,C04,2,4,1,1,3,0.3,24-12-2023,113.967,37.82744097,3
O10565,P1003,C02,1,4,3,1,1,0,19-06-2025,54.27,25.4559918,5
O10566,P1005,C02,5,2,1,1,4,0.1,09-03-2024,195.372,43.64245522,1
O10567,P1006,C01,3,3,5,1,4,0.1,26-10-2022,195.372,49.60105282,2
O10568,P1001,C01,3,3,4,2,2,0.3,11-08-2024,75.978,22.70593806,5
O10569,P1005,C02,5,1,5,2,3,0.2,12-11-2024,130.248,26.51360796,5
O10570,P1006,C01,1,2,1,1,4,0.1,23-05-2025,195.372,96.74825183,1
O10571,P1004,C03,2,4,1,3,2,0.3,28-03-2025,75.978,28.61953778,2
O10572,P1005,C02,3,1,4,2,2,0.3,26-07-2024,75.978,18.42444333,3
O10573,P1007,C01,2,2,2,3,4,0.2,16-05-2025,173.664,64.27214614,2
O10574,P1001,C01,4,5,2,3,4,0.3,14-08-2023,151.956,75.73906423,5
O10575,P1006,C01,1,2,2,1,3,0.3,15-06-2024,113.967,51.58987101,1
O10576,P1006,C01,4,1,3,2,2,0.3,31-08-2024,75.978,28.09501388,2
O10577,P1006,C01,4,3,2,1,2,0.3,01-10-2022,75.978,22.76419723,2
O10578,P1004,C03,4,4,3,1,2,0.3,28-05-2024,75.978,34.2815562,5
O10579,P1005,C02,1,5,3,3,3,0.3,07-06-2025,113.967,41.66486296,3
O10580,P1004,C03,1,2,2,3,2,0.1,15-01-2024,97.686,48.46822167,2
O10581,P1002,C04,5,1,2,3,1,0,13-02-2025,54.27,19.360814,2
O10582,P1002,C04,2,1,4,1,1,0.2,08-09-2024,43.416,10.03876288,4
O10583,P1005,C02,2,4,4,1,2,0,18-03-2023,108.54,34.83803936,5
O10584,P1007,C01,5,1,3,1,1,0.2,11-04-2023,43.416,15.96854853,4
O10585,P1004,C03,5,1,4,1,1,0,28-11-2024,54.27,24.49325576,5
O10586,P1001,C01,4,4,3,1,3,0.2,02-08-2024,130.248,57.21461608,5
O10587,P1006,C01,5,5,1,1,2,0.3,07-10-2022,75.978,36.2450781,4
O10588,P1006,C01,3,3,3,1,3,0,08-02-2024,162.81,45.1434174,3
O10589,P1005,C02,2,3,3,1,2,0,19-09-2024,108.54,51.75832109,3
O10590,P1007,C01,5,2,4,2,4,0.2,08-06-2024,173.664,66.82857318,5
O10591,P1002,C04,3,5,1,2,1,0.2,29-04-2023,43.416,11.94142284,4
O10592,P1002,C04,3,2,5,2,3,0.1,16-11-2022,146.529,41.9297408,2
O10593,P1006,C01,3,3,5,2,3,0.3,20-08-2024,113.967,37.23761747,5
O10594,P1005,C02,3,4,5,1,4,0.3,09-01-2023,151.956,49.93390859,5
O10595,P1004,C03,4,1,1,1,4,0.1,21-09-2024,195.372,92.39172669,1
O10596,P1002,C04,3,3,2,3,1,0.2,10-04-2025,43.416,19.42976357,3
O10597,P1004,C03,4,5,1,3,1,0.3,31-08-2024,37.989,12.90017785,4
O10598,P1007,C01,4,3,4,2,2,0.2,23-03-2023,86.832,34.34864668,2
O10599,P1002,C04,3,5,3,3,2,0.3,12-06-2024,75.978,37.55735908,2
O10600,P1002,C04,2,5,3,2,4,0,18-04-2024,217.08,56.56018969,5
O10601,P1003,C02,3,5,4,1,1,0,17-02-2023,54.27,16.4902662,2
O10602,P1002,C04,3,2,4,1,1,0.3,05-03-2025,37.989,15.28162077,2
O10603,P1001,C01,3,4,3,3,4,0.3,09-05-2023,151.956,71.50113931,5
O10604,P1005,C02,2,3,2,1,4,0.3,14-04-2025,151.956,49.02704916,3
O10605,P1005,C02,1,4,2,1,3,0.1,12-08-2024,146.529,57.94271408,1
O10606,P1004,C03,1,1,2,2,4,0.3,04-06-2025,151.956,64.33561737,3
O10607,P1007,C01,4,3,4,3,3,0.1,19-12-2024,146.529,41.54964955,3
O10608,P1002,C04,4,4,3,1,2,0.1,24-02-2025,97.686,39.22629994,1
O10609,P1001,C01,2,4,3,3,4,0,18-07-2024,217.08,99.67997803,5
O10610,P1004,C03,5,1,3,1,4,0.3,11-09-2023,151.956,54.02094693,3
O10611,P1003,C02,1,5,1,2,4,0,25-08-2024,217.08,54.58699401,4
O10612,P1004,C03,4,3,1,1,3,0,02-12-2022,162.81,39.905116,4
O10613,P1004,C03,1,3,5,3,4,0.1,04-04-2024,195.372,47.90463816,1
O10614,P1002,C04,2,1,1,3,4,0.2,10-07-2023,173.664,64.9024131,4
O10615,P1003,C02,2,5,2,2,1,0.1,05-07-2023,48.843,12.8320201,5
O10616,P1004,C03,5,3,2,1,1,0,15-02-2024,54.27,13.29239287,2
O10617,P1001,C01,5,3,2,2,1,0.1,21-01-2024,48.843,17.68793256,5
O10618,P1001,C01,2,3,2,3,4,0.1,22-12-2024,195.372,79.00417443,1
O10619,P1005,C02,4,5,5,2,1,0.1,21-11-2022,48.843,14.13568369,2
O10620,P1003,C02,1,1,2,1,2,0.3,26-01-2023,75.978,17.37307009,4
O10621,P1003,C02,3,3,4,1,1,0.1,19-01-2023,48.843,10.17664685,3
O10622,P1005,C02,5,4,4,2,4,0,09-04-2023,217.08,89.63939976,4
O10623,P1004,C03,3,5,4,3,1,0.1,28-07-2024,48.843,10.41082113,5
O10624,P1003,C02,4,2,1,3,1,0.3,13-07-2023,37.989,13.30433002,5
O10625,P1001,C01,5,1,3,2,1,0,27-11-2023,54.27,22.15244898,1
O10626,P1001,C01,3,4,5,1,2,0.1,10-07-2024,97.686,19.87720266,3
O10627,P1002,C04,4,3,4,1,2,0,10-03-2023,108.54,25.68681671,3
O10628,P1003,C02,1,2,4,1,3,0.3,09-08-2024,113.967,33.30970757,2
O10629,P1004,C03,4,1,2,1,4,0.2,05-01-2024,173.664,40.20622576,2
O10630,P1005,C02,5,5,4,3,2,0.3,09-05-2024,75.978,22.45557432,5
O10631,P1005,C02,2,2,2,1,2,0.3,01-01-2023,75.978,27.95070006,1
O10632,P1004,C03,1,2,2,2,2,0,20-01-2025,108.54,23.39961032,5
O10633,P1007,C01,3,4,3,2,4,0,23-06-2023,217.08,45.80945824,3
O10634,P1006,C01,5,1,1,2,3,0.2,13-04-2023,130.248,52.84779658,3
O10635,P1002,C04,2,4,2,2,4,0.2,13-09-2023,173.664,68.36828659,5
O10636,P1005,C02,4,4,2,1,1,0.2,09-01-2024,43.416,16.7231428,3
O10637,P1003,C02,2,3,3,3,3,0.3,09-02-2024,113.967,28.8742477,2
O10638,P1002,C04,5,5,2,1,1,0.3,25-02-2024,37.989,9.978050361,3
